"","OTU.ID","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"17628","b7b27638e1c47794b56cdea20de4a38c","D_0__Bacteria","D_1__Actinobacteria","D_2__Acidimicrobiia","D_3__Microtrichales","D_4__uncultured","D_5__uncultured bacterium","D_6__uncultured bacterium"
"17629","9b24a32eb43bc3d511b190aae7c19520","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Rhodospirillales","D_4__Magnetospirillaceae",NA,NA
"17630","76e1a6cc8968d8f8ebc1480e6e9b9a07","D_0__Bacteria","D_1__Actinobacteria","D_2__Acidimicrobiia",NA,NA,NA,NA
"17631","3bd3eec6b2bf357429482a889e11964c","D_0__Bacteria","D_1__WS2","D_2__uncultured bacterium","D_3__uncultured bacterium","D_4__uncultured bacterium","D_5__uncultured bacterium","D_6__uncultured bacterium"
"17632","72bf3a765970d16d81aa454b554191b7","D_0__Bacteria","D_1__Actinobacteria","D_2__Nitriliruptoria","D_3__Euzebyales","D_4__Euzebyaceae","D_5__uncultured",NA
"17633","aba092ca6ea6f6483551d5c712b5d5cf","D_0__Bacteria","D_1__Chloroflexi","D_2__Ktedonobacteria","D_3__C0119","D_4__uncultured soil bacterium","D_5__uncultured soil bacterium","D_6__uncultured soil bacterium"
"17634","0d3d17ec685b7fc0ea872846bc76ab42","D_0__Bacteria","D_1__Chloroflexi","D_2__TK10",NA,NA,NA,NA
"17635","fd362c3ac9182fecae9afc2b9f3cc844","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Acetobacterales","D_4__Acetobacteraceae","D_5__Roseomonas",NA
"17636","91d9c5e7b166f155d22ed9d097f0e048","D_0__Bacteria","D_1__Actinobacteria","D_2__Actinobacteria","D_3__Frankiales","D_4__uncultured",NA,NA
"17637","9e91147ae6c8c102d2ce5fcd103fa3a2","D_0__Bacteria","D_1__Actinobacteria","D_2__Acidimicrobiia","D_3__Microtrichales","D_4__uncultured","D_5__uncultured bacterium","D_6__uncultured bacterium"
"17638","dfaa32546bd134b671c2999534ded08d","D_0__Bacteria","D_1__Verrucomicrobia","D_2__Verrucomicrobiae","D_3__Pedosphaerales","D_4__Pedosphaeraceae","D_5__uncultured bacterium","D_6__uncultured bacterium"
"17639","894583fe6d7851197344478a26689e81","D_0__Bacteria","D_1__Planctomycetes","D_2__Phycisphaerae","D_3__Tepidisphaerales","D_4__WD2101 soil group","D_5__uncultured planctomycete","D_6__uncultured planctomycete"
"17640","990d1dd504301a7bd2338b2c5f576bb8","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Rhizobiales","D_4__uncultured","D_5__uncultured proteobacterium","D_6__uncultured proteobacterium"
"17641","26cb2379ca9a12b44bdbe8c1f69a42dd","D_0__Bacteria","D_1__Chloroflexi","D_2__Chloroflexia","D_3__Kallotenuales","D_4__AKIW781","D_5__uncultured bacterium","D_6__uncultured bacterium"
"17642","6fc6cbae900d770f09459b72b4f2bc24","D_0__Bacteria","D_1__FBP","D_2__uncultured bacterium","D_3__uncultured bacterium","D_4__uncultured bacterium","D_5__uncultured bacterium","D_6__uncultured bacterium"
"17643","3d8f0198e0538da3b26d13d2828f2788","D_0__Bacteria","D_1__Fibrobacteres","D_2__Fibrobacteria","D_3__Fibrobacterales","D_4__Fibrobacteraceae","D_5__uncultured","D_6__uncultured bacterium"
"17644","c7c6885c4eb37c554eee11ff816e6aa9","D_0__Bacteria","D_1__Chloroflexi","D_2__TK10","D_3__uncultured bacterium","D_4__uncultured bacterium","D_5__uncultured bacterium","D_6__uncultured bacterium"
"17645","c47a4649e21df3f60f299e5a47d827c9","D_0__Bacteria","D_1__Actinobacteria","D_2__Actinobacteria","D_3__Micromonosporales","D_4__Micromonosporaceae",NA,NA
"17646","7ec3ea6a3c6d177ee3f1b5823bd930a0","D_0__Bacteria","D_1__FBP","D_2__uncultured bacterium","D_3__uncultured bacterium","D_4__uncultured bacterium","D_5__uncultured bacterium","D_6__uncultured bacterium"
"17647","9090729c462ef7c614bb5f0ed658b7cc","D_0__Bacteria","D_1__Actinobacteria","D_2__Thermoleophilia","D_3__Gaiellales","D_4__uncultured","D_5__uncultured bacterium","D_6__uncultured bacterium"
"17648","69859cc45df6031eb37379e4dde28288","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Chitinophagales","D_4__Chitinophagaceae",NA,NA
"17649","84591289a533e656915bf9aaed50556a","D_0__Bacteria","D_1__Elusimicrobia","D_2__Lineage IIa","D_3__uncultured actinobacterium","D_4__uncultured actinobacterium","D_5__uncultured actinobacterium","D_6__uncultured actinobacterium"
"17650","d5f2d8ff05f960f64cd8d59c66e9eab2","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Legionellales","D_4__Legionellaceae","D_5__Legionella",NA
"17651","78b22129e1c78443654292a722a1755d","D_0__Bacteria","D_1__Chloroflexi","D_2__JG30-KF-CM66","D_3__uncultured bacterium","D_4__uncultured bacterium","D_5__uncultured bacterium","D_6__uncultured bacterium"
"17652","7cfe98bc953c42a983b3f0bf4fc379ce","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Steroidobacterales","D_4__Steroidobacteraceae","D_5__Steroidobacter","D_6__metagenome"
"17653","96e547b9d35bf191f4ba7379ced9c6fe","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Cytophagales","D_4__Microscillaceae",NA,NA
"17654","8635ad70849068d3446e290f7d4e253a","D_0__Bacteria","D_1__Actinobacteria","D_2__Thermoleophilia","D_3__Gaiellales","D_4__uncultured","D_5__metagenome","D_6__metagenome"
"17655","2da002bb951267b4ad45ec2331bc6f83","D_0__Bacteria","D_1__Gemmatimonadetes","D_2__Longimicrobia","D_3__Longimicrobiales","D_4__Longimicrobiaceae","D_5__uncultured bacterium","D_6__uncultured bacterium"
"17656","0c25626726188fe0dd1db5285e8b482a","D_0__Bacteria","D_1__Proteobacteria","D_2__Deltaproteobacteria","D_3__Myxococcales","D_4__Haliangiaceae","D_5__Haliangium",NA
"17657","7d50e945b2c7ddf6e0c28b016da47967","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Nitrosomonadaceae","D_5__mle1-7",NA
"17658","72811ce666246303bfad9fc273e69637","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Chitinophagales","D_4__Chitinophagaceae","D_5__Niastella","D_6__uncultured bacterium"
"17659","d464d46ae2a861cd40c8cf590db6e869","D_0__Bacteria","D_1__Actinobacteria","D_2__Thermoleophilia","D_3__Gaiellales","D_4__uncultured","D_5__metagenome","D_6__metagenome"
"17660","86a8e1ceed355f49281e3da9fa655a99","D_0__Bacteria","D_1__Bacteroidetes","D_2__Ignavibacteria","D_3__OPB56","D_4__uncultured bacterium",NA,NA
"17661","b14337bf5b6912738ca789c4d8e8888d","D_0__Bacteria","D_1__Actinobacteria","D_2__Thermoleophilia","D_3__Solirubrobacterales","D_4__67-14","D_5__uncultured bacterium","D_6__uncultured bacterium"
"17662","130d38c5a3a467b29d663d7d4b978ab9","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Rhizobiales","D_4__uncultured",NA,NA
"17663","1e367b737f7b9ba3c283f443d2060584","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Enterobacteriales","D_4__Enterobacteriaceae","D_5__Serratia",NA
"17664","6e1fb8d97548be80e1f16deb9f130e23","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Rhizobiales","D_4__Beijerinckiaceae",NA,NA
"17665","7d65de0912cead0c0615f7fd499f4df6","D_0__Bacteria","D_1__Proteobacteria","D_2__Deltaproteobacteria","D_3__Oligoflexales","D_4__0319-6G20",NA,NA
"17666","c83c0a400a049816e92982ff9dc9b7ce","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Acetobacterales","D_4__Acetobacteraceae","D_5__Craurococcus","D_6__uncultured bacterium"
"17667","5f244d0d1cb8917c031e398919f8536f","D_0__Bacteria","D_1__Chloroflexi","D_2__Chloroflexia","D_3__Chloroflexales","D_4__Herpetosiphonaceae","D_5__Herpetosiphon",NA
"17668","508e1d0059fc7072edc78c11dc5c1f77","D_0__Bacteria","D_1__Planctomycetes","D_2__Phycisphaerae","D_3__Tepidisphaerales","D_4__WD2101 soil group","D_5__uncultured planctomycete","D_6__uncultured planctomycete"
"17669","c6e57ae48108b60ed2afd49e8261a3c2","D_0__Bacteria","D_1__WPS-2","D_2__metagenome","D_3__metagenome","D_4__metagenome","D_5__metagenome","D_6__metagenome"
"17670","0e4551cc60e9be40e2bc2690cde0e750","D_0__Bacteria","D_1__Chloroflexi","D_2__Anaerolineae","D_3__SBR1031","D_4__uncultured bacterium","D_5__uncultured bacterium","D_6__uncultured bacterium"
"17671","5a1a4b32b8285cbfa4e6a988c066f8fa","D_0__Bacteria","D_1__Planctomycetes","D_2__Phycisphaerae","D_3__Tepidisphaerales","D_4__WD2101 soil group",NA,NA
"17672","b73a936f7cae1f43beb7dbb678a376b2","D_0__Bacteria",NA,NA,NA,NA,NA,NA
"17673","f491d8730c4c174771c41979e6872df4","D_0__Bacteria","D_1__Patescibacteria","D_2__Parcubacteria","D_3__Candidatus Jorgensenbacteria","D_4__Candidatus Adlerbacteria bacterium GW2011_GWC1_50_9","D_5__Candidatus Adlerbacteria bacterium GW2011_GWC1_50_9","D_6__Candidatus Adlerbacteria bacterium GW2011_GWC1_50_9"
"17674","7f43f12d756e955659070c3a0b5aa718","D_0__Bacteria","D_1__Proteobacteria","D_2__Deltaproteobacteria","D_3__Bdellovibrionales","D_4__Bdellovibrionaceae","D_5__Bdellovibrio","D_6__uncultured bacterium"
"17675","d80f6ab439745a7131f7865dfc022f92","D_0__Bacteria","D_1__Firmicutes",NA,NA,NA,NA,NA
"17676","2896952b06b40dc1859d897c4355b7b4","D_0__Bacteria","D_1__Cyanobacteria","D_2__Sericytochromatia","D_3__uncultured bacterium","D_4__uncultured bacterium","D_5__uncultured bacterium","D_6__uncultured bacterium"
"17677","d5b22982785f36dda6d717d78a8ccc25","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Isosphaerales","D_4__Isosphaeraceae","D_5__uncultured","D_6__uncultured Isosphaera sp."
"17678","7a1702e1cdc70b2614dad6f01ece67a3","D_0__Bacteria","D_1__Armatimonadetes","D_2__uncultured","D_3__uncultured soil bacterium","D_4__uncultured soil bacterium","D_5__uncultured soil bacterium","D_6__uncultured soil bacterium"
"17679","46ea8f0b9edc49dd4a003c0ae184e9fd","D_0__Bacteria","D_1__Gemmatimonadetes","D_2__Longimicrobia","D_3__Longimicrobiales","D_4__Longimicrobiaceae","D_5__metagenome","D_6__metagenome"
"17680","f682e9f13e3aba049c0b6aef19154e2a","D_0__Bacteria","D_1__Armatimonadetes","D_2__Armatimonadia","D_3__Armatimonadales","D_4__uncultured bacterium","D_5__uncultured bacterium","D_6__uncultured bacterium"
"17681","fa0408de2b04b85fd2f9f5683c8b7b48","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Isosphaerales","D_4__Isosphaeraceae","D_5__Singulisphaera",NA
"17682","66352927abd89018fbd58ed0e450ffb1","D_0__Bacteria","D_1__Gemmatimonadetes","D_2__Gemmatimonadetes","D_3__Gemmatimonadales","D_4__Gemmatimonadaceae","D_5__Gemmatimonas",NA
"17683","286dcde818e6ab6e131e7f23850dce06","D_0__Bacteria","D_1__Verrucomicrobia","D_2__Verrucomicrobiae","D_3__Opitutales","D_4__Opitutaceae","D_5__Lacunisphaera","D_6__uncultured bacterium"
"17684","0a8f2ccb79f665d22589b7733d861272","D_0__Bacteria","D_1__Acidobacteria","D_2__Blastocatellia (Subgroup 4)","D_3__Pyrinomonadales","D_4__Pyrinomonadaceae","D_5__RB41",NA
"17685","4a33d9fbecc66874d16a52eb02df3a3b","D_0__Bacteria","D_1__Proteobacteria","D_2__Deltaproteobacteria","D_3__Myxococcales","D_4__Polyangiaceae","D_5__Pajaroellobacter",NA
"17686","3fe0eefd3447b075c3bf57b091c63bd9","D_0__Bacteria",NA,NA,NA,NA,NA,NA
"17687","7976d2d970680a9ea6ea40da046c10e0","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Planctomycetales","D_4__uncultured",NA,NA
"17688","fdb6edf7f78a5c3231dc1cc1e76cf374","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Steroidobacterales","D_4__Steroidobacteraceae","D_5__Steroidobacter",NA
"17689","6dce425f62e44e77b80ee457a7531d4d","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Pirellulales","D_4__Pirellulaceae","D_5__Pirellula",NA
"17690","5c067d09a21855d89458f68b76bf5688","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales",NA,NA,NA
"17691","e55545b9229053e61c5114f0c2a3005b","D_0__Archaea","D_1__Euryarchaeota","D_2__Thermoplasmata","D_3__Marine Group II","D_4__uncultured euryarchaeote","D_5__uncultured euryarchaeote","D_6__uncultured euryarchaeote"
"17692","08ce32a07975d71714a74284ba0e93cc","D_0__Archaea","D_1__Nanoarchaeaeota","D_2__Woesearchaeia",NA,NA,NA,NA
"17693","89d7a5cf1329e268e8a6124ffb0f53cd","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Cytophagales","D_4__Microscillaceae","D_5__Ohtaekwangia","D_6__uncultured Bacteroidetes bacterium"
"17694","4784b8ccc042c5ec11fbd47122fa9f73","D_0__Bacteria","D_1__Actinobacteria","D_2__Rubrobacteria","D_3__Rubrobacterales","D_4__Rubrobacteriaceae","D_5__Rubrobacter","D_6__uncultured Rubrobacter sp."
"17695","f7812f7b14a31d254a4c08085a758ae0","D_0__Bacteria","D_1__Actinobacteria","D_2__Actinobacteria","D_3__Micromonosporales","D_4__Micromonosporaceae","D_5__Actinoplanes",NA
"17696","aa46c810cb4dd1464cccfeaf8a4d5cec","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"17697","4b2204b4e2c0a1c59ac13cdb28fb9eea","D_0__Bacteria","D_1__Firmicutes",NA,NA,NA,NA,NA
"17698","fbac95e821d79c238e88823a94425397","D_0__Bacteria","D_1__Chloroflexi","D_2__Chloroflexia","D_3__Chloroflexales","D_4__Roseiflexaceae","D_5__uncultured",NA
"17699","e003f44f087cbce9d7628f4cecf7c63d","D_0__Bacteria","D_1__Actinobacteria","D_2__Thermoleophilia","D_3__Gaiellales","D_4__uncultured","D_5__uncultured bacterium","D_6__uncultured bacterium"
"17700","c4f543adc88b953cc68be460690a0351","D_0__Bacteria","D_1__Cyanobacteria","D_2__Oxyphotobacteria","D_3__Nostocales","D_4__Chroococcidiopsaceae","D_5__Chroococcidiopsis SAG 2023","D_6__uncultured bacterium"
"17701","d388df5bb2d52ac1a8d86ff4265b52bf","D_0__Bacteria","D_1__Actinobacteria","D_2__Actinobacteria","D_3__Corynebacteriales","D_4__Mycobacteriaceae","D_5__Mycobacterium",NA
"17702","79046cb8aa81ba3df2dccfb1877c615f","D_0__Bacteria","D_1__Planctomycetes","D_2__Phycisphaerae","D_3__Tepidisphaerales","D_4__WD2101 soil group","D_5__uncultured soil bacterium","D_6__uncultured soil bacterium"
"17703","fa01ca471fea46f0ec639e37a4de4a75","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Planctomycetales","D_4__uncultured","D_5__uncultured bacterium","D_6__uncultured bacterium"
"17704","dc237dc2bd4c4ec6ece3628dbafe7ca5","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Acetobacterales","D_4__Acetobacteraceae",NA,NA
"17705","a979b6bfd7bb504cb79a6d0825b2290e","D_0__Bacteria","D_1__Verrucomicrobia","D_2__Verrucomicrobiae","D_3__Pedosphaerales","D_4__Pedosphaeraceae",NA,NA
"17706","30d76a2530561f909e2bf8f54dc9199b","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Crocinitomicaceae","D_5__Fluviicola","D_6__uncultured bacterium"
"17707","79b841708010f400d3bca440182a464e","D_0__Bacteria","D_1__FBP","D_2__uncultured bacterium","D_3__uncultured bacterium","D_4__uncultured bacterium","D_5__uncultured bacterium","D_6__uncultured bacterium"
"17708","08d4f7e3ee88b9adf6065f3164042394","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured Planctomycetales bacterium"
"17709","b1992f837bd8426845a7da30aa897c48","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured",NA
"17710","72b7aa0d2fbe34db371bbf0b4113c85a","D_0__Bacteria","D_1__Actinobacteria","D_2__Thermoleophilia","D_3__Gaiellales","D_4__uncultured","D_5__metagenome","D_6__metagenome"
"17711","f4bae7c6b7dc20cfca22b55be564d087","D_0__Bacteria","D_1__Planctomycetes","D_2__Phycisphaerae","D_3__Tepidisphaerales","D_4__WD2101 soil group",NA,NA
"17712","72bf9e0023cc7de99c969195bf6c6039","D_0__Bacteria","D_1__Actinobacteria","D_2__Thermoleophilia","D_3__Gaiellales","D_4__uncultured",NA,NA
"17713","eb05057ed0b9ffd2a70f710d4760acc6","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Caulobacterales","D_4__Caulobacteraceae","D_5__Caulobacter",NA
"17714","1a5d364bdd3b947660a1fb5ff9b66907","D_0__Bacteria","D_1__Proteobacteria","D_2__Deltaproteobacteria","D_3__Myxococcales","D_4__Phaselicystidaceae","D_5__Phaselicystis",NA
"17715","d5e088d9311c51e14ef18eb61db1c773","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Cytophagales","D_4__Spirosomaceae","D_5__uncultured","D_6__uncultured bacterium"
"17716","20f49d96ce7e9019410597d890f3c865","D_0__Bacteria","D_1__Nitrospirae","D_2__Nitrospira","D_3__Nitrospirales","D_4__Nitrospiraceae","D_5__Nitrospira",NA
"17717","74348f3d69484922fea4ff944c453a72","D_0__Bacteria","D_1__Cyanobacteria","D_2__Oxyphotobacteria","D_3__Nostocales","D_4__Nostocaceae","D_5__uncultured",NA
"17718","b390df60ac640d85aaf8c8c4f1a93c59","D_0__Bacteria","D_1__Chloroflexi","D_2__Chloroflexia","D_3__Chloroflexales","D_4__Chloroflexaceae","D_5__FFCH7168","D_6__uncultured bacterium"
"17719","c1f97c1e9f7f2a05246b0cf67e629780","D_0__Bacteria","D_1__Armatimonadetes","D_2__Armatimonadia","D_3__Armatimonadales","D_4__uncultured bacterium","D_5__uncultured bacterium","D_6__uncultured bacterium"
"17720","57e2551f20dfa1f960458274c4376f27","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Rhizobiales","D_4__Beijerinckiaceae","D_5__Microvirga","D_6__uncultured alpha proteobacterium"
"17721","38c99fdb6d63fd05ff514308e8cdb2a7","D_0__Bacteria","D_1__Gemmatimonadetes","D_2__Gemmatimonadetes","D_3__Gemmatimonadales","D_4__Gemmatimonadaceae","D_5__Gemmatirosa","D_6__uncultured bacterium"
"17722","d937d9299f17b65ada8f01b2163c4ef6","D_0__Bacteria","D_1__Acidobacteria","D_2__Subgroup 6",NA,NA,NA,NA
"17723","c7ecfd86b739fe481ca41a485e298877","D_0__Bacteria","D_1__Gemmatimonadetes","D_2__Longimicrobia","D_3__Longimicrobiales","D_4__Longimicrobiaceae","D_5__uncultured bacterium","D_6__uncultured bacterium"
"17724","a8aef9f57dee2c0ef2c1eadd44fdeaad","D_0__Bacteria","D_1__Actinobacteria","D_2__Acidimicrobiia",NA,NA,NA,NA
"17725","0f0b08c89c524e17cc077e504a0f6e48","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Cytophagales","D_4__Microscillaceae","D_5__uncultured",NA
"17726","7fbe85b25f9fbe2c8d4c80db245d3e9c","D_0__Bacteria","D_1__Verrucomicrobia","D_2__Verrucomicrobiae","D_3__Pedosphaerales","D_4__Pedosphaeraceae",NA,NA
"17727","95412e3cb2ac01e420e8a52302277c03","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Gammaproteobacteria Incertae Sedis","D_4__Unknown Family","D_5__Acidibacter",NA
"17728","6bed6c240f3126d4a350d977115a9bb8","D_0__Bacteria","D_1__Actinobacteria","D_2__Thermoleophilia","D_3__Gaiellales","D_4__uncultured",NA,NA
"17729","3a11f0eeb2ee4f416d1d0d927b24f061","D_0__Bacteria","D_1__Proteobacteria","D_2__Deltaproteobacteria","D_3__Bdellovibrionales","D_4__Bdellovibrionaceae","D_5__Bdellovibrio",NA
"17730","6f9df47348eb3faff482718e6b1277ff","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__B1-7BS",NA,NA
"17731","03a68e14c5ae1ce5c4b6b5e8b3f4bad2","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Cytophagales","D_4__Microscillaceae","D_5__uncultured",NA
"17732","7d97d61fd23562d0e43b86bf45d725a2","D_0__Bacteria","D_1__Acidobacteria","D_2__Subgroup 6",NA,NA,NA,NA
"17733","d9a523936ae1aa82221e71f4850ef623","D_0__Bacteria","D_1__Armatimonadetes","D_2__uncultured","D_3__uncultured bacterium","D_4__uncultured bacterium","D_5__uncultured bacterium","D_6__uncultured bacterium"
"17734","9a0f4f9f06c11c8415a623f4b0114207","D_0__Bacteria","D_1__Planctomycetes","D_2__Phycisphaerae","D_3__Tepidisphaerales","D_4__WD2101 soil group","D_5__uncultured soil bacterium","D_6__uncultured soil bacterium"
"17735","c6b479080fad65def0b9532fc8d7d7f5","D_0__Bacteria","D_1__Actinobacteria","D_2__Actinobacteria","D_3__Propionibacteriales","D_4__Nocardioidaceae","D_5__uncultured","D_6__uncultured endolithic bacterium"
"17736","ae51a1062e81c01644f07836daf29688","D_0__Bacteria","D_1__Proteobacteria","D_2__Deltaproteobacteria","D_3__Myxococcales","D_4__Blfdi19","D_5__uncultured bacterium","D_6__uncultured bacterium"
"17737","717ac1744d8e57b073789375b141033d","D_0__Bacteria","D_1__Actinobacteria","D_2__Thermoleophilia","D_3__Solirubrobacterales","D_4__67-14","D_5__uncultured actinobacterium","D_6__uncultured actinobacterium"
"17738","61cf3af990b0ae1d41d9e323b8304d0c","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Cytophagales","D_4__Cytophagaceae","D_5__Rhodocytophaga",NA
"17739","af9e47747f561c5590791af3d01eef59","D_0__Bacteria","D_1__Planctomycetes","D_2__vadinHA49","D_3__metagenome","D_4__metagenome","D_5__metagenome","D_6__metagenome"
"17740","ef94b9c650ef2adcc7d7a2d2ea6a6243","D_0__Bacteria","D_1__Proteobacteria","D_2__Deltaproteobacteria","D_3__Myxococcales","D_4__P3OB-42","D_5__uncultured bacterium","D_6__uncultured bacterium"
"17741","ee41f37477dba03f022422a80adfecaf","D_0__Bacteria","D_1__Acidobacteria","D_2__Acidobacteriia","D_3__Solibacterales","D_4__Solibacteraceae (Subgroup 3)","D_5__Bryobacter",NA
"17742","2cdd7422de0ab93dad5ca503f0002c62","D_0__Bacteria","D_1__Actinobacteria","D_2__Acidimicrobiia","D_3__uncultured","D_4__uncultured soil bacterium","D_5__uncultured soil bacterium","D_6__uncultured soil bacterium"
"17743","cc1a8d50a992d404365728f01a188e97","D_0__Bacteria","D_1__Cyanobacteria","D_2__Oxyphotobacteria","D_3__Nostocales","D_4__Coleofasciculaceae","D_5__Microcoleus SAG 1449-1a","D_6__Persicaria minor"
"17744","dfd6dad6d728e392a1e98a8bffd5d6bf","D_0__Bacteria","D_1__Cyanobacteria","D_2__Sericytochromatia","D_3__uncultured bacterium","D_4__uncultured bacterium","D_5__uncultured bacterium","D_6__uncultured bacterium"
"17745","e1ded277a5f88a6bddf820837fd06fe7","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Rickettsiales","D_4__SM2D12","D_5__uncultured bacterium","D_6__uncultured bacterium"
"17746","7f0161b90bfcb73030a07d54c3a96720","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Sphingomonadales","D_4__Sphingomonadaceae","D_5__MN 122.2a","D_6__uncultured bacterium"
"17747","8461451e57000a8f7c1d5e2fe847e425","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Acetobacterales","D_4__Acetobacteraceae",NA,NA
"17748","ae643e33b484b3265b411f1e24e864d6","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria",NA,NA,NA,NA
"17749","eeafed07f71a067646ff954551da6051","D_0__Bacteria","D_1__Elusimicrobia","D_2__Lineage IIa","D_3__uncultured bacterium","D_4__uncultured bacterium","D_5__uncultured bacterium","D_6__uncultured bacterium"
"17750","e11febbc0041e40a2c3118967f7c251c","D_0__Bacteria","D_1__Actinobacteria","D_2__Thermoleophilia","D_3__Solirubrobacterales","D_4__67-14",NA,NA
"17751","bfcdb8a9da920a2eeaf049b8f5c3d004","D_0__Bacteria","D_1__Planctomycetes","D_2__Phycisphaerae","D_3__Tepidisphaerales","D_4__Tepidisphaeraceae","D_5__uncultured bacterium","D_6__uncultured bacterium"
"17752","0b0bef32a95ef06b4c0f3c3f9d4b1093","D_0__Bacteria",NA,NA,NA,NA,NA,NA
"17753","3448259e131dfb1c5867f298a7bbdaac","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Chitinophagales","D_4__Chitinophagaceae",NA,NA
"17754","91db7916632899763a327cb4c1c21ab7","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Sphingomonadales","D_4__Sphingomonadaceae","D_5__Sphingoaurantiacus","D_6__uncultured bacterium"
"17755","62c09459e4d748c600aee32eaeed85aa","D_0__Bacteria","D_1__Chloroflexi","D_2__Chloroflexia","D_3__Kallotenuales","D_4__AKIW781","D_5__uncultured Chloroflexi bacterium","D_6__uncultured Chloroflexi bacterium"
"17756","700fd0a4506f5b8db765718b3d4e6015","D_0__Bacteria","D_1__Firmicutes","D_2__Bacilli","D_3__Bacillales",NA,NA,NA
"17757","f13e078554f55d3f79762fd0a0c4d289","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Chitinophagales","D_4__Chitinophagaceae","D_5__uncultured","D_6__uncultured Chitinophaga sp."
"17758","f054df9a5dca3c23bb79242d8af74b97","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Acetobacterales","D_4__Acetobacteraceae","D_5__Roseomonas","D_6__uncultured Roseomonas sp."
"17759","e794de1f54f2ec9a456ba9e22b8a27e5","D_0__Bacteria","D_1__Chloroflexi","D_2__Chloroflexia","D_3__Kallotenuales","D_4__AKIW781","D_5__uncultured bacterium","D_6__uncultured bacterium"
"17760","aebeefef9f3437b6212776d6a7622189","D_0__Bacteria",NA,NA,NA,NA,NA,NA
"17761","2c0055755f5243687510343b0d4c66dd","D_0__Bacteria","D_1__Proteobacteria","D_2__Deltaproteobacteria","D_3__Oligoflexales","D_4__Oligoflexaceae","D_5__Silvanigrella",NA
