	Kingdom	Phylum	Class	Order	Family	Genus	Species
OTU14353	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
OTU14354	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Singulisphaera	NA
OTU14355	Bacteria	NA	NA	NA	NA	NA	NA
OTU14356	Bacteria	NA	NA	NA	NA	NA	NA
OTU14357	Bacteria	Acidobacteria	Acidobacteria_Gp4	Gp4	Gp4	Gp4	NA
OTU14358	Bacteria	NA	NA	NA	NA	NA	NA
OTU14359	Bacteria	NA	NA	NA	NA	NA	NA
OTU14360	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
OTU14361	unclassified	NA	NA	NA	NA	NA	NA
OTU14362	Bacteria	Armatimonadetes	Armatimonadia	Armatimonadales	Armatimonadaceae	Armatimonas/Armatimonadetes_gp1	NA
OTU14363	Bacteria	Actinobacteria	Actinobacteria	NA	NA	NA	NA
OTU14364	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	NA	NA
OTU14365	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU14366	Bacteria	NA	NA	NA	NA	NA	NA
OTU14367	Bacteria	NA	NA	NA	NA	NA	NA
OTU14368	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
OTU14369	Bacteria	NA	NA	NA	NA	NA	NA
OTU14370	Bacteria	Verrucomicrobia	Subdivision3	NA	NA	NA	NA
OTU14371	Bacteria	NA	NA	NA	NA	NA	NA
OTU14372	Bacteria	Armatimonadetes	Armatimonadia	Armatimonadales	Armatimonadaceae	Armatimonas/Armatimonadetes_gp1	NA
OTU14373	Bacteria	NA	NA	NA	NA	NA	NA
OTU14374	Bacteria	NA	NA	NA	NA	NA	NA
OTU14375	Bacteria	NA	NA	NA	NA	NA	NA
OTU14376	Bacteria	NA	NA	NA	NA	NA	NA
OTU14377	Bacteria	NA	NA	NA	NA	NA	NA
OTU14378	Bacteria	NA	NA	NA	NA	NA	NA
OTU14379	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU14380	Bacteria	Firmicutes	NA	NA	NA	NA	NA
OTU14381	Bacteria	NA	NA	NA	NA	NA	NA
OTU14382	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU14384	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
OTU14385	Bacteria	NA	NA	NA	NA	NA	NA
OTU14386	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	NA	NA	NA
OTU14387	Bacteria	NA	NA	NA	NA	NA	NA
OTU14388	Bacteria	NA	NA	NA	NA	NA	NA
OTU14389	Bacteria	NA	NA	NA	NA	NA	NA
OTU14390	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU14391	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Thermogutta	NA
OTU14392	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU14393	unclassified	NA	NA	NA	NA	NA	NA
OTU14394	Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcaceae	NA	NA
OTU14395	Bacteria	NA	NA	NA	NA	NA	NA
OTU14396	Bacteria	NA	NA	NA	NA	NA	NA
OTU14397	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA	NA
OTU14398	Bacteria	NA	NA	NA	NA	NA	NA
OTU14399	Bacteria	Actinobacteria	Actinobacteria	NA	NA	NA	NA
OTU14400	Bacteria	NA	NA	NA	NA	NA	NA
OTU14401	Bacteria	NA	NA	NA	NA	NA	NA
OTU14402	Bacteria	Cyanobacteria/Chloroplast	Cyanobacteria	NA	NA	NA	NA
OTU14403	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
OTU14404	Bacteria	NA	NA	NA	NA	NA	NA
OTU14405	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU14406	Bacteria	NA	NA	NA	NA	NA	NA
OTU14407	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU14408	unclassified	NA	NA	NA	NA	NA	NA
OTU14409	Bacteria	NA	NA	NA	NA	NA	NA
OTU14410	Bacteria	NA	NA	NA	NA	NA	NA
OTU14411	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU14412	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
OTU14413	Bacteria	NA	NA	NA	NA	NA	NA
OTU14414	Bacteria	Actinobacteria	Actinobacteria	NA	NA	NA	NA
OTU14415	Bacteria	NA	NA	NA	NA	NA	NA
OTU14416	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA	NA
OTU14417	Bacteria	NA	NA	NA	NA	NA	NA
OTU14418	Bacteria	NA	NA	NA	NA	NA	NA
OTU14419	Bacteria	NA	NA	NA	NA	NA	NA
OTU14420	Bacteria	Parcubacteria	NA	NA	NA	NA	NA
OTU14421	Bacteria	NA	NA	NA	NA	NA	NA
OTU14422	Archaea	Euryarchaeota	NA	NA	NA	NA	NA
OTU14423	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	NA	NA
OTU14424	Bacteria	NA	NA	NA	NA	NA	NA
OTU14425	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA	NA
OTU14426	Bacteria	NA	NA	NA	NA	NA	NA
OTU14427	Bacteria	NA	NA	NA	NA	NA	NA
OTU14428	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
OTU14429	Bacteria	NA	NA	NA	NA	NA	NA
OTU14430	Bacteria	Actinobacteria	NA	NA	NA	NA	NA
OTU14431	Bacteria	NA	NA	NA	NA	NA	NA
OTU14432	Bacteria	NA	NA	NA	NA	NA	NA
OTU14433	Bacteria	Firmicutes	NA	NA	NA	NA	NA
OTU14434	Bacteria	NA	NA	NA	NA	NA	NA
OTU14435	Bacteria	NA	NA	NA	NA	NA	NA
OTU14436	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
OTU14437	Bacteria	NA	NA	NA	NA	NA	NA
OTU14438	Bacteria	NA	NA	NA	NA	NA	NA
OTU14439	Bacteria	Acidobacteria	Acidobacteria_Gp6	Gp6	Gp6	Gp6	NA
OTU14440	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
OTU14441	Bacteria	NA	NA	NA	NA	NA	NA
OTU14442	Bacteria	NA	NA	NA	NA	NA	NA
OTU14443	Bacteria	NA	NA	NA	NA	NA	NA
OTU14444	Bacteria	NA	NA	NA	NA	NA	NA
OTU14445	Bacteria	NA	NA	NA	NA	NA	NA
OTU14446	Bacteria	NA	NA	NA	NA	NA	NA
OTU14447	Bacteria	NA	NA	NA	NA	NA	NA
OTU14448	Bacteria	NA	NA	NA	NA	NA	NA
OTU14449	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU14450	Bacteria	NA	NA	NA	NA	NA	NA
OTU14451	Bacteria	NA	NA	NA	NA	NA	NA
OTU14452	Bacteria	NA	NA	NA	NA	NA	NA
OTU14453	Bacteria	NA	NA	NA	NA	NA	NA
OTU14454	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Thermogutta	NA
OTU14455	Bacteria	Planctomycetes	Planctomycetia	NA	NA	NA	NA
OTU14456	Bacteria	NA	NA	NA	NA	NA	NA
OTU14457	Bacteria	NA	NA	NA	NA	NA	NA
OTU14458	Bacteria	NA	NA	NA	NA	NA	NA
OTU14459	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA	NA
OTU14460	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Adhaeribacter	NA
OTU14461	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
OTU14462	Bacteria	NA	NA	NA	NA	NA	NA
OTU14463	Bacteria	NA	NA	NA	NA	NA	NA
OTU14464	Bacteria	NA	NA	NA	NA	NA	NA
OTU14465	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU14466	Bacteria	NA	NA	NA	NA	NA	NA
OTU14467	Bacteria	NA	NA	NA	NA	NA	NA
OTU14468	Bacteria	NA	NA	NA	NA	NA	NA
OTU14469	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Ohtaekwangia	Ohtaekwangia	NA
OTU14470	Bacteria	NA	NA	NA	NA	NA	NA
OTU14471	Bacteria	Armatimonadetes	Armatimonadetes_gp4	Armatimonadetes_gp4	Armatimonadetes_gp4	Armatimonadetes_gp4	NA
OTU14472	Bacteria	NA	NA	NA	NA	NA	NA
OTU14473	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	NA
OTU14474	Bacteria	NA	NA	NA	NA	NA	NA
OTU14475	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Gemmata	NA
OTU14476	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU14478	Bacteria	Armatimonadetes	Armatimonadia	Armatimonadales	Armatimonadaceae	Armatimonas/Armatimonadetes_gp1	NA
OTU14479	Bacteria	Actinobacteria	Actinobacteria	NA	NA	NA	NA
OTU14480	Bacteria	NA	NA	NA	NA	NA	NA
OTU14481	Bacteria	NA	NA	NA	NA	NA	NA
OTU14482	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	NA	NA	NA
OTU14483	Bacteria	NA	NA	NA	NA	NA	NA
OTU14484	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA	NA
OTU14485	Bacteria	NA	NA	NA	NA	NA	NA
OTU14486	Bacteria	NA	NA	NA	NA	NA	NA
OTU14487	Bacteria	NA	NA	NA	NA	NA	NA
OTU14488	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	NA	NA
OTU14489	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU14490	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	NA	NA	NA
OTU14491	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Iamiaceae	NA	NA
OTU14492	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA	NA
OTU14493	Bacteria	NA	NA	NA	NA	NA	NA
OTU14494	Bacteria	NA	NA	NA	NA	NA	NA
OTU14495	Bacteria	Parcubacteria	NA	NA	NA	NA	NA
OTU14496	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU14497	Bacteria	NA	NA	NA	NA	NA	NA
OTU14498	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA	NA
OTU14499	Bacteria	NA	NA	NA	NA	NA	NA
OTU14500	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	NA
OTU14501	Bacteria	NA	NA	NA	NA	NA	NA
OTU14502	Bacteria	NA	NA	NA	NA	NA	NA
OTU14503	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA	NA
OTU14504	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU14505	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
OTU14506	Bacteria	NA	NA	NA	NA	NA	NA
OTU14507	Bacteria	Acidobacteria	Acidobacteria_Gp3	Gp3	Gp3	Gp3	NA
OTU14508	Bacteria	NA	NA	NA	NA	NA	NA
OTU14509	Bacteria	NA	NA	NA	NA	NA	NA
OTU14510	Bacteria	NA	NA	NA	NA	NA	NA
OTU14511	Bacteria	Actinobacteria	Actinobacteria	NA	NA	NA	NA
OTU14512	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	NA
OTU14513	Bacteria	NA	NA	NA	NA	NA	NA
OTU14514	Bacteria	NA	NA	NA	NA	NA	NA
OTU14515	Bacteria	NA	NA	NA	NA	NA	NA
OTU14516	Bacteria	candidate division WPS-1	NA	NA	NA	NA	NA
OTU14517	Bacteria	Acidobacteria	Acidobacteria_Gp4	Gp4	Gp4	Gp4	NA
OTU14518	Bacteria	NA	NA	NA	NA	NA	NA
OTU14519	Bacteria	Actinobacteria	Actinobacteria	Gaiellales	Gaiellaceae	Gaiella	NA
OTU14520	Bacteria	NA	NA	NA	NA	NA	NA
OTU14521	Bacteria	NA	NA	NA	NA	NA	NA
OTU14522	Bacteria	NA	NA	NA	NA	NA	NA
OTU14523	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA	NA
OTU14524	Bacteria	NA	NA	NA	NA	NA	NA
OTU14525	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA	NA
OTU14526	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Catalimonadaceae	Catalinimonas	NA
OTU14527	Bacteria	NA	NA	NA	NA	NA	NA
OTU14528	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
OTU14529	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA	NA
OTU14530	Bacteria	NA	NA	NA	NA	NA	NA
OTU14531	Bacteria	Cyanobacteria/Chloroplast	Cyanobacteria	NA	NA	NA	NA
OTU14532	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA	NA
OTU14533	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
OTU14534	Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	NA
OTU14535	Bacteria	NA	NA	NA	NA	NA	NA
OTU14536	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	NA	NA	NA
OTU14537	Bacteria	Acidobacteria	Acidobacteria_Gp3	Gp3	Gp3	Gp3	NA
OTU14538	Bacteria	NA	NA	NA	NA	NA	NA
OTU14539	Bacteria	NA	NA	NA	NA	NA	NA
OTU14540	Bacteria	NA	NA	NA	NA	NA	NA
OTU14541	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU14542	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	NA	NA	NA
OTU14543	Bacteria	Chloroflexi	NA	NA	NA	NA	NA
OTU14544	Bacteria	NA	NA	NA	NA	NA	NA
OTU14545	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU14546	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Rhodocytophaga	NA
OTU14547	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
OTU14548	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Conexibacteraceae	Conexibacter	NA
OTU14549	Bacteria	NA	NA	NA	NA	NA	NA
OTU14550	Bacteria	NA	NA	NA	NA	NA	NA
OTU14551	Bacteria	NA	NA	NA	NA	NA	NA
OTU14552	Bacteria	NA	NA	NA	NA	NA	NA
OTU14553	Bacteria	NA	NA	NA	NA	NA	NA
OTU14554	Bacteria	NA	NA	NA	NA	NA	NA
OTU14555	Bacteria	Acidobacteria	Acidobacteria_Gp4	Gp4	Gp4	Gp4	NA
OTU14556	Bacteria	NA	NA	NA	NA	NA	NA
OTU14557	Bacteria	NA	NA	NA	NA	NA	NA
OTU14558	Bacteria	NA	NA	NA	NA	NA	NA
OTU14559	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
OTU14560	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Solimonas	NA
OTU14561	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Pirellula	NA
OTU14562	Bacteria	NA	NA	NA	NA	NA	NA
OTU14563	Bacteria	Armatimonadetes	Armatimonadetes_gp4	Armatimonadetes_gp4	Armatimonadetes_gp4	Armatimonadetes_gp4	NA
OTU14564	Bacteria	NA	NA	NA	NA	NA	NA
OTU14567	Bacteria	NA	NA	NA	NA	NA	NA
OTU14568	Bacteria	NA	NA	NA	NA	NA	NA
OTU14569	Bacteria	NA	NA	NA	NA	NA	NA
OTU14570	Bacteria	Acidobacteria	Acidobacteria_Gp3	Gp3	Gp3	Gp3	NA
OTU14571	Bacteria	NA	NA	NA	NA	NA	NA
OTU14572	Bacteria	NA	NA	NA	NA	NA	NA
OTU14573	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA	NA
OTU14574	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
OTU14575	Bacteria	NA	NA	NA	NA	NA	NA
OTU14576	Bacteria	NA	NA	NA	NA	NA	NA
OTU14577	Bacteria	NA	NA	NA	NA	NA	NA
OTU14578	Bacteria	NA	NA	NA	NA	NA	NA
OTU14579	Bacteria	NA	NA	NA	NA	NA	NA
OTU14580	Bacteria	candidate division WPS-1	NA	NA	NA	NA	NA
OTU14581	Bacteria	Verrucomicrobia	NA	NA	NA	NA	NA
OTU14582	Bacteria	NA	NA	NA	NA	NA	NA
OTU14583	Bacteria	NA	NA	NA	NA	NA	NA
OTU14584	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
OTU14585	Bacteria	NA	NA	NA	NA	NA	NA
OTU14586	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA	NA
OTU14587	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
OTU14588	Bacteria	NA	NA	NA	NA	NA	NA
OTU14589	Bacteria	Verrucomicrobia	Subdivision3	NA	NA	NA	NA
OTU14590	Bacteria	NA	NA	NA	NA	NA	NA
OTU14591	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA	NA
OTU14592	Bacteria	NA	NA	NA	NA	NA	NA
OTU14594	Bacteria	NA	NA	NA	NA	NA	NA
OTU14595	Bacteria	Verrucomicrobia	Subdivision3	NA	NA	NA	NA
OTU14596	Bacteria	NA	NA	NA	NA	NA	NA
OTU14597	Bacteria	NA	NA	NA	NA	NA	NA
OTU14598	Bacteria	NA	NA	NA	NA	NA	NA
OTU14599	Bacteria	NA	NA	NA	NA	NA	NA
OTU14601	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Fretibacterium	NA
OTU14602	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
OTU14603	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
OTU14604	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Coxiellaceae	Aquicella	NA
OTU14605	Bacteria	NA	NA	NA	NA	NA	NA
OTU14606	Bacteria	NA	NA	NA	NA	NA	NA
OTU14607	unclassified	NA	NA	NA	NA	NA	NA
OTU14608	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Singulisphaera	NA
OTU14609	Bacteria	NA	NA	NA	NA	NA	NA
OTU14610	Bacteria	Firmicutes	Bacilli	Bacillales	NA	NA	NA
OTU14611	Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	NA
OTU14612	Bacteria	NA	NA	NA	NA	NA	NA
OTU14613	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA	NA
OTU14614	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	NA	NA
OTU14615	Bacteria	NA	NA	NA	NA	NA	NA
OTU14616	Bacteria	NA	NA	NA	NA	NA	NA
OTU14617	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
OTU14618	Bacteria	NA	NA	NA	NA	NA	NA
OTU14619	Bacteria	NA	NA	NA	NA	NA	NA
OTU14620	Bacteria	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas/Armatimonadetes_gp3	NA
OTU14621	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
OTU14622	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	NA	NA	NA
OTU14623	Bacteria	NA	NA	NA	NA	NA	NA
OTU14624	Bacteria	NA	NA	NA	NA	NA	NA
OTU14625	Bacteria	NA	NA	NA	NA	NA	NA
OTU14626	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA	NA
OTU14627	Bacteria	NA	NA	NA	NA	NA	NA
OTU14628	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	NA	NA	NA
OTU14629	Bacteria	NA	NA	NA	NA	NA	NA
OTU14630	Bacteria	NA	NA	NA	NA	NA	NA
OTU14632	Bacteria	NA	NA	NA	NA	NA	NA
OTU14633	unclassified	NA	NA	NA	NA	NA	NA
OTU14634	Bacteria	NA	NA	NA	NA	NA	NA
OTU14635	Bacteria	NA	NA	NA	NA	NA	NA
OTU14636	Bacteria	NA	NA	NA	NA	NA	NA
OTU14637	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU14638	Bacteria	NA	NA	NA	NA	NA	NA
OTU14639	Bacteria	NA	NA	NA	NA	NA	NA
OTU14640	Bacteria	NA	NA	NA	NA	NA	NA
OTU14641	Bacteria	NA	NA	NA	NA	NA	NA
OTU14642	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	Ktedonobacter	NA
OTU14643	Bacteria	NA	NA	NA	NA	NA	NA
OTU14644	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Coxiellaceae	Aquicella	NA
OTU14645	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	NA	NA	NA
OTU14647	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU14648	Bacteria	Chlamydiae	Chlamydiia	Chlamydiales	NA	NA	NA
OTU14649	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	NA	NA	NA
OTU14650	Bacteria	NA	NA	NA	NA	NA	NA
OTU14651	Bacteria	NA	NA	NA	NA	NA	NA
OTU14652	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
OTU14653	Bacteria	Acidobacteria	Acidobacteria_Gp4	Gp4	Gp4	Gp4	NA
OTU14654	Bacteria	NA	NA	NA	NA	NA	NA
OTU14655	Bacteria	NA	NA	NA	NA	NA	NA
OTU14656	Bacteria	NA	NA	NA	NA	NA	NA
OTU14657	Bacteria	NA	NA	NA	NA	NA	NA
OTU14658	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
OTU14659	Bacteria	Actinobacteria	Actinobacteria	NA	NA	NA	NA
OTU14660	Bacteria	NA	NA	NA	NA	NA	NA
OTU14661	Bacteria	NA	NA	NA	NA	NA	NA
OTU14662	Bacteria	Cyanobacteria/Chloroplast	Cyanobacteria	NA	NA	NA	NA
OTU14663	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Intrasporangiaceae	Ornithinimicrobium	NA
OTU14664	Bacteria	NA	NA	NA	NA	NA	NA
OTU14665	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	NA	NA	NA
OTU14666	Bacteria	Acidobacteria	Acidobacteria_Gp16	Gp16	Gp16	Gp16	NA
OTU14667	Bacteria	NA	NA	NA	NA	NA	NA
OTU14668	Bacteria	NA	NA	NA	NA	NA	NA
OTU14669	Bacteria	NA	NA	NA	NA	NA	NA
OTU14670	Bacteria	NA	NA	NA	NA	NA	NA
OTU14671	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU14672	Bacteria	Actinobacteria	Actinobacteria	NA	NA	NA	NA
OTU14673	Bacteria	NA	NA	NA	NA	NA	NA
OTU14674	Bacteria	NA	NA	NA	NA	NA	NA
OTU14675	Bacteria	candidate division WPS-1	NA	NA	NA	NA	NA
OTU14676	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA	NA
OTU14677	Bacteria	NA	NA	NA	NA	NA	NA
OTU14678	Bacteria	NA	NA	NA	NA	NA	NA
OTU14679	Bacteria	BRC1	NA	NA	NA	NA	NA
OTU14680	Bacteria	Actinobacteria	Actinobacteria	Gaiellales	Gaiellaceae	Gaiella	NA
OTU14681	Bacteria	NA	NA	NA	NA	NA	NA
OTU14682	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU14683	Bacteria	Candidatus Saccharibacteria	NA	NA	NA	NA	NA
OTU14684	Bacteria	NA	NA	NA	NA	NA	NA
OTU14685	Bacteria	NA	NA	NA	NA	NA	NA
OTU14686	Bacteria	NA	NA	NA	NA	NA	NA
OTU14687	Bacteria	NA	NA	NA	NA	NA	NA
OTU14688	Bacteria	NA	NA	NA	NA	NA	NA
OTU14689	Bacteria	NA	NA	NA	NA	NA	NA
OTU14690	Bacteria	NA	NA	NA	NA	NA	NA
OTU14691	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rubellimicrobium	NA
OTU14692	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
OTU14693	Bacteria	Actinobacteria	NA	NA	NA	NA	NA
OTU14694	Bacteria	Actinobacteria	NA	NA	NA	NA	NA
OTU14695	Bacteria	Chlamydiae	Chlamydiia	Chlamydiales	NA	NA	NA
OTU14696	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	NA
OTU14697	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides	NA
OTU14698	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	NA	NA
OTU14699	Bacteria	NA	NA	NA	NA	NA	NA
OTU14700	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA	NA
OTU14701	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA	NA
OTU14702	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	NA
OTU14703	Bacteria	NA	NA	NA	NA	NA	NA
OTU14704	Bacteria	NA	NA	NA	NA	NA	NA
OTU14705	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	NA	NA
OTU14706	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	NA	NA
OTU14707	Bacteria	NA	NA	NA	NA	NA	NA
OTU14708	Bacteria	Actinobacteria	NA	NA	NA	NA	NA
OTU14709	Bacteria	NA	NA	NA	NA	NA	NA
OTU14710	Bacteria	Acidobacteria	Acidobacteria_Gp3	Gp3	Gp3	Gp3	NA
OTU14711	Bacteria	NA	NA	NA	NA	NA	NA
OTU14712	Bacteria	NA	NA	NA	NA	NA	NA
OTU14713	Bacteria	NA	NA	NA	NA	NA	NA
OTU14714	Bacteria	Acidobacteria	Acidobacteria_Gp4	Gp4	Gp4	Gp4	NA
OTU14715	Bacteria	NA	NA	NA	NA	NA	NA
OTU14716	Bacteria	NA	NA	NA	NA	NA	NA
OTU14717	Bacteria	NA	NA	NA	NA	NA	NA
OTU14718	Bacteria	Acidobacteria	Acidobacteria_Gp6	Gp6	Gp6	Gp6	NA
OTU14719	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
OTU14720	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA	NA
OTU14721	Bacteria	NA	NA	NA	NA	NA	NA
OTU14722	Bacteria	NA	NA	NA	NA	NA	NA
OTU14723	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU14724	Bacteria	NA	NA	NA	NA	NA	NA
OTU14725	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU14726	Bacteria	NA	NA	NA	NA	NA	NA
