"","NP1.JOR.NPP","NP10.JOR.NPP","NP12.JOR.NPP","NP14.JOR.NPP","NP18.JOR.NPP","NP21.JOR.NPP","NP22.JOR.NPP","NP23.JOR.NPP","NP24.JOR.NPP","NP25.JOR.NPP","NP26.JOR.NPP","NP27.JOR.NPP","NP28.JOR.NPP","NP32.JOR.NPP","NP33.JOR.NPP","NP34.JOR.NPP","NP35.JOR.NPP","NP36.JOR.NPP","NP37.JOR.NPP","NP38.JOR.NPP","NP39.JOR.NPP","NP40.JOR.NPP","NP41.JOR.NPP","NP43.JOR.NPP","NP44.JOR.NPP","NP45.JOR.NPP","NP46.JOR.NPP","NP5.JOR.NPP","NP6.JOR.NPP","NP7.JOR.NPP"
"c76335aab403b3e6216b2581f1b5f9d1",0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dfab48c2bf2f8c1ea41a32d7aa4e97bd",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fdcf32e00fe5e753f37d76b105352a26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"392c25091e2efc5f250149d6bfd199c1",0,0,0,0,0,6,0,0,0,0,0,7,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08a4bedcf30175f7ea0af37ce0648450",0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a509c80311a2cd390239702b1c33dbd3",0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8a5100bac254a6028d6c0811943b3778",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
"904e7f6b5476f7fbea750df6a57d3e24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
"11d52b6c5d2d3d9c9bd26b0c4541a5bf",0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e6cbffb60e0430fc8c55bca640a9f6ad",0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0
"0628ee952edac7931759b5f1fc632fc1",0,0,0,0,0,0,0,0,31,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e1d699328650c88baf83f6eebca79f7e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"dd8717e8d4cb127488f9c45c3f114d78",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"db8fcb03f15e1b7d4f4eece22115183d",0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0
"ae89294f3c8ba33d8b83b8a7290f6753",0,10,6,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"af2df75673f2800a1b73229c3de369ec",0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"837d2c3f28108e44930d26b16a8fd2cc",0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7ea0928c65216b4b65055416c596a906",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
"6373a4d49023e398c7d4c3f67ceeb68d",0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9b626f09b432a3aeabeca2119b8241f3",0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4b7d42f466a96d22e931536cbead569d",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"b5cfaaab38ad973bc1caeecfee8f4b8d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
"79456cd54f16e2f9fcc02d6ceade368e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"4dd6507df9f86bc13c52a5941fed36fb",0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a02290e240d2954bea3cae8edc6c2a9b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
"3222016cca8e2faa78043006c284ea22",16,0,0,0,2,0,0,0,14,6,20,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8c310dc89d47bca1053d40cf1864f4af",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
"0dc36ffaa0cc40f09497f1989c13b7d5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2
"41fd8da19c8aa9b0dd8655e9a971db5c",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"4e2902d97a350f1fcb4d60214277d990",0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6f71a6fc135d000d68a11cc0284d7676",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a8e422de525d378174858c3dd615432c",0,4,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,8,0,8
"7494de46e5af8c0ce4a548ba580a7717",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b26a037fffe4b2692f33531982477c3d",0,0,0,0,2,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"9f1ef884205b67554717b4ea24026a5f",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d7c6c2c2f2e56838f9541163a3f748a0",0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
"2ff9f3e5f29e560fddb7da3ab3582469",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"32ba2ef9b5d5e8f49e58630cb941cb59",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,9,0,0,0,0,0,0,0,0,0
"b2cbe4f391efa39ee4157a1f6868f863",0,0,8,0,0,0,0,0,11,0,0,0,28,0,0,0,0,0,0,0,0,0,14,0,0,0,0,5,11,0
"159d72a31ddc94a39bd4e622a96a5b01",0,0,0,0,0,2,0,5,12,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bc270969aa7e3bfb412dd30e907005ab",14,0,0,0,0,0,16,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9c465d4341cf8ba99ca83f4fbeac67cd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"4f29a3ac4ccdfb39ce5fb56eb56c09ec",0,0,0,23,15,0,0,0,0,0,29,15,0,12,0,0,0,0,0,0,0,0,0,0,12,0,0,17,0,20
"5c58a70c75467d198dfcd78df6998de6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
"aa6e36101306ad8eb04a35f413f4d32f",0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8d84741fd3adbfd9f8ea9876c6fb7e95",0,0,0,0,1,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ff258821dc76939502e65c54ce6ea5d8",0,0,0,0,11,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"952716480f0bd9d3297ff88a2bf35c73",0,0,0,25,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,14,0,9
"958d1e2bfbb6086bc8463191b99b1b13",0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
"fc4acf98e370a95c080d4203edb5d9ab",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"891a6091468617ce005a8ed2abe320c2",0,0,0,0,4,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,19,0,0
"2e1ce348736af04b111fbb69049e2816",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,7
"3e5ff900b083a47b798f130d4e39f185",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
"8278f9f0dbe5d66f3970c8570a066625",6,17,18,0,0,2,25,0,0,26,16,20,25,0,0,0,0,0,0,0,0,9,0,4,15,0,0,26,0,6
"647230f200d1afd72240b6b50028447c",0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,17,9
"7257444fd5ffacfe8c6198a6b9d97a86",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
"a0815ad662f490b7fd06273f26d3a917",0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,12,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"8185e932c1421cef2a53c3f867c907e1",0,0,14,0,0,0,13,0,7,10,0,0,15,0,7,0,0,0,0,0,7,0,0,0,6,8,0,14,7,15
"86aee99b65bbc0612b189ad76162c422",8,20,0,0,0,1,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0
"6eaa1c4fb3f74d673ed932ef90791e24",0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dbea8b914aa14cd0991e33daf1d50fbf",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9c3f28f34394f9214b8bcdaffc6ffee2",0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57bc81631539e10e2f1a6b9d1da43122",0,0,0,0,0,0,0,0,5,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"244aa4066d9999b09383aa54f42f0112",0,0,8,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
"61487678170a4d19a9ba7f36b893e60e",0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"766445ea95517931c9e4a242c3b9c040",0,0,0,0,0,0,0,0,23,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32f3a5af243d8db682a915be438a198d",0,0,0,0,27,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"f9aec364341cd16d7dc8091eff44670f",0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"038a25d1737e5a93d26753251ab97bcc",0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0
"431b785372c98bd6da4cdaef2462bca6",0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fa50b1d67ad18d70a1e560d2c279502c",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1d348d5c31c2c3ec01f90f59b6b39911",0,0,0,14,9,0,0,7,0,19,19,14,4,0,8,0,0,0,0,0,0,8,0,0,0,0,0,14,0,8
"f4a18b846dc5093075c1f60f07a893f2",0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"602701143f41d469db4cea692134eced",0,34,12,0,0,0,40,0,0,0,0,0,0,0,22,0,0,0,0,0,0,30,0,0,0,23,0,0,0,0
"e5a764eb2ad06ac2b64aba8dfca71a96",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,17
"7274a77ccc45842ff7698e94b01db318",0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"77189b042382ac571d57525f82a264f2",0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,30,0,0
"9f8b99f95145cec1022cc8321344ed17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
"b77f48ec374b36118f229a5dc667a78d",0,0,0,31,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3235ee435337bf7eb7af382d2d798199",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,10,0,0
"54505878070b5524d3a4ad44099d4591",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50df07162655b09b42cb6cbc9b4e6049",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8553bc339d51b1e78ff85a10760cbe3c",0,0,17,17,16,0,26,11,9,0,0,10,0,0,11,0,0,0,0,0,0,9,0,0,12,15,17,15,0,6
"47e8176035c89b8f1ad03e64316b6dc4",0,0,0,0,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37f1eba648d07d9ad25971819ddcdb3b",0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,16,0,0,19,9,0,18,8,11
"161442eac708d2b606a3fd5808fa39b3",0,0,0,0,0,0,0,0,0,0,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1ad5bee03591c343113d106814766495",0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0c9912f4b7b38d5d2f82e8e6ac44c987",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
"f4d6f0df44d0e1b4a5a958d88f60cc8c",0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f558959cccd3805dd14ad4d11190b87a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"1015047c9ee3afc98dc8590bddc8e9e4",0,0,0,0,0,0,0,0,30,69,48,0,0,0,0,0,0,0,5,0,0,0,0,17,0,0,0,0,0,0
"60a5d2e42de5fe8893ba04a85f2925f6",0,0,0,0,0,0,0,0,0,33,37,0,13,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0
"8194162440a5db793e62524179179bb6",0,0,29,22,24,0,0,44,0,0,0,49,0,0,0,17,0,0,0,0,0,32,0,0,0,0,21,29,26,38
"251d7c90cd112cb08e83e638fb074264",0,22,10,0,0,0,38,0,10,28,59,35,0,0,27,0,20,0,0,0,30,0,0,0,27,27,11,22,0,0
"6996ad8844b964e20a6d003fb50e0d1b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
"ad9ecb68cc1201718659c28085d8b1d9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,24,0,0
"378e9516ca657014a8692ff85e606264",0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,10,5,0,0,0,7,0,0,0
"8b563967c143de624f3b39d88cbe9c84",0,0,0,0,0,0,0,0,0,0,0,33,0,0,19,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cc0c3ba2d023550e3730f433cd961a4b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0
"211cb753cf545567ad6b9fb7239bcf56",0,23,13,24,18,0,39,20,0,0,0,0,20,0,0,0,22,0,0,0,0,0,7,0,9,9,0,20,26,37
"4c94601bcfda0d1f33b8446007d1b59b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"42e81259b317cc213b68fee7cb7a10a0",0,0,9,31,28,0,0,0,20,5,78,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,20,27,0
"800469e7236e58a01a529b78de5dfc70",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5a1d9a85fc12139d329b850e4576e83f",0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28972c373cd29eb5699156cbd1f6423a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,40,0,0,0,0,0,0,0,0,22
"dca48b459c3953075f77a1a297163a83",0,0,0,0,0,0,18,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
"2f3f5651487c9a2292fe40cbba4b40cd",0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
"eb63124e8404b88787b7c696b213a116",0,0,8,0,0,0,13,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,7,0,0,0,0
"1eb5512ba74e03f4d84846a452ca87b5",0,0,0,0,0,0,0,0,9,21,32,0,0,0,0,0,0,0,0,0,0,0,9,28,0,0,0,0,0,0
"07a01c2fe691bbd827dabc505cbd5a36",0,0,0,0,0,0,0,0,12,23,14,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0
"60a289e528b308d44856a03125d57f38",0,0,0,0,0,0,0,0,37,34,17,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0
"8f824310c56b5f0cbe356382b4b0adcf",0,0,0,0,0,0,0,0,0,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"734ca8e75e767ffb44b3956b1ddd08e1",0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,19,0,0,0,0,0
"9dc65f32346adabdf1c3cf826d0eba31",0,28,0,0,0,4,0,0,27,30,19,0,0,0,0,0,0,0,0,12,0,0,0,58,0,0,0,0,0,0
"b738001de8ea739ee27f1ded741abd39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"643774c1842fd0ab67e0a53bee152cca",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6333c41fef3bc05202102e354f48789d",0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
"36d64fbef581b0e6129668211634b768",0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3dd6a9fa3f9791c9d7c5c10d92ab1212",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
"ef3c3b7759e0d78c3ae98d81eec698fd",0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e994e27943c772765a552c85bdaf44ad",0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1ba12bf6b17e153f043cd35d77429708",0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5d8d7d7c6727ea8f3ab0d2bbaa7e3d1b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"477538e09a1f0dc0b2e10d10bed03d79",0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,7
"302302683d16bbe259a549a2dc2f088c",0,0,0,0,0,0,0,6,0,0,0,0,15,0,0,0,0,0,0,0,0,0,6,0,0,0,20,0,0,0
"78089cd751531abe2dd6183a67acd594",0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
"c80264883e406c4bfe7104daa9725344",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
"85b66e64b01b05439aa4ded3f97a6506",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"03b55c243fde6c9a14f0a15ae125fc02",0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
"316b3662695105957a374c36f2f447fc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,23,0,0,22,0,25
"687c56b8b30e64c5e118b59d866fc200",0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8839807fe33cb50ed4c82e9b4f636253",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,39,0,0
"543f1b4af93114f3a3887b376878d797",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0
"0c667c8981f7eca84fdefdd13d2137a8",0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e78f6330d68f5f1216d1eefcb6186c30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,8,14,0,0
"e93931aa8feb120a6e4d9c6fda723427",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,32,0,0
"dc3745ed382e9636819ebbf6eca8f5e7",0,30,0,0,25,0,35,26,0,0,0,28,0,0,25,15,0,0,0,0,0,25,0,0,0,0,0,0,36,24
"2475c4872f9b9a315e9a49e35a4863db",0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1c383c0bd951123c9ac09f1cfebc0c8f",0,0,0,0,0,0,10,8,8,10,12,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7
"aebfc83b3359a7ad020198659c6b6f5f",0,0,0,0,0,0,0,0,0,15,30,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cc2dd8464da4a40267cbc67e8a762f11",0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"b74dd26da5b89cce768b611b1b098010",0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,10
"e4c3165282a832fd272d6a1d6d13722e",0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
"4d1eb243cc1b765352a31f5efbff5430",0,24,0,0,21,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,36,0,0,37,0,0
"a5dcdceac9eb8244ba56f608c2068587",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
"90b85c4fcb43b3ec2db9b6522e9f7cf2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
"20815e8d5b9ec5b61aa1c8043f24f56b",0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"382d4c5315afcf2f7aeabf83bc7f692a",0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
"60ef1bdee643d158aaa2b1b651bf5f2f",0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6c28205f6a402c2ee353ed55dc484d38",0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"245eb3477647b65b07c7097803defff8",0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"83748c1dbaed26303b08b8afb92ac63a",0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4c580e012886172022f68ceb0cb72188",0,0,9,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f4d114e1f4bd3eb5c702dc3e0fd60fee",0,0,21,86,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,69,0,0
"42fe36c3817ba0a2a192291671bcb48d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"f6213f4e1efe01326f0343d20a7cfed4",0,20,9,0,18,0,18,14,0,0,0,0,0,0,19,0,20,0,0,0,0,0,0,0,19,0,10,21,17,13
"5032c60bbdb1c31738cfb3dc08431e1d",0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"45a3bed107a21695ef4778929c5ba787",0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05686b04c7162515e429d141d7f33542",0,36,65,117,93,0,59,0,0,0,0,92,0,0,24,0,0,0,0,0,0,45,0,0,0,55,49,88,0,32
"5047211f3decf9da2fb56c36be4e5a0f",0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"de098371a75570bfeac82e743c71ae84",0,0,40,64,79,0,78,36,0,0,0,73,0,0,51,0,78,0,0,0,0,82,0,0,0,61,49,48,33,81
"38368fd604080d230eb13a761c0fcf8c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05ce42081dd389b3b1cec64f7fd2f47f",0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"68cc6199cfafc2e7ba1de10b2b6550cc",0,0,0,104,62,0,0,0,0,33,23,0,0,0,0,0,0,0,15,0,0,0,0,24,68,0,0,81,0,0
