"","OTU.ID","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"d55477be8982c1edc577a9549c1f7f2c","d55477be8982c1edc577a9549c1f7f2c","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"fa7b0b4dd872631381700706a5f5119c","fa7b0b4dd872631381700706a5f5119c","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"7dca10c5e1af400258936474c3580d61","7dca10c5e1af400258936474c3580d61","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"eb0ce820242d9a13a8b27b302f95c128","eb0ce820242d9a13a8b27b302f95c128","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"e14965a9b2cbfe18372d2f8220a0bec2","e14965a9b2cbfe18372d2f8220a0bec2","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"7679cacfcbedd8484c126c81a16e28a8","7679cacfcbedd8484c126c81a16e28a8","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"1999cbf617d380d19ee5f8935e2b18f9","1999cbf617d380d19ee5f8935e2b18f9","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"2a2b4d6c7354c344defc3d0f10ea0080","2a2b4d6c7354c344defc3d0f10ea0080","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"fafabe2a9d9f28f482b0e0711dbe49c4","fafabe2a9d9f28f482b0e0711dbe49c4","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"42dad38c501b4e99e2a33d9d17d9d254","42dad38c501b4e99e2a33d9d17d9d254","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"78ad02c67c4022b67cfe8463b99359c5","78ad02c67c4022b67cfe8463b99359c5","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"0e4e837aac571e9a4e1c09d9d1d96946","0e4e837aac571e9a4e1c09d9d1d96946","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"b6283de88f95154184e277d36e1e70d1","b6283de88f95154184e277d36e1e70d1","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured",NA
"dc834351a404bc30e20ae653e6fbcda9","dc834351a404bc30e20ae653e6fbcda9","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"d7c58c6ad2020678d1a58a5d0e78780d","d7c58c6ad2020678d1a58a5d0e78780d","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"114b30bb753cd59b7fcf0b82690c9a15","114b30bb753cd59b7fcf0b82690c9a15","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"42fe2655f6cd102f240e11f448c53c45","42fe2655f6cd102f240e11f448c53c45","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"38a900ee6529e77b8c903e0b3029818f","38a900ee6529e77b8c903e0b3029818f","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"d94971b886c6b18e994facf8a4ad04d6","d94971b886c6b18e994facf8a4ad04d6","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"c2d3c0801e2e73e7974e60e7665a4746","c2d3c0801e2e73e7974e60e7665a4746","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"e867c77ddfa27f315f99cce9248db6a1","e867c77ddfa27f315f99cce9248db6a1","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"2c1c0d355484b82a610157c277490458","2c1c0d355484b82a610157c277490458","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"47894b447b180ccb8cdd12240f9c4897","47894b447b180ccb8cdd12240f9c4897","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured",NA
"5b6fb9546bdb5ef4aff27901f9f9cdc1","5b6fb9546bdb5ef4aff27901f9f9cdc1","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured planctomycete"
"430a5cdc486d4bb34c1116041a3a26e8","430a5cdc486d4bb34c1116041a3a26e8","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"989b6522edcd0363ceb5386a1025d86c","989b6522edcd0363ceb5386a1025d86c","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured",NA
"c439bc5ee57f39e46d6adc49520ebdc5","c439bc5ee57f39e46d6adc49520ebdc5","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured",NA
"da67c54b455cd75f108a9bd186e854ed","da67c54b455cd75f108a9bd186e854ed","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured planctomycete"
"f91b70f0a6337744523207cec410c3f7","f91b70f0a6337744523207cec410c3f7","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured",NA
"44a09026afb9d87872ae952313c01d4c","44a09026afb9d87872ae952313c01d4c","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"9a30b29cbc5f64d836524d6b01b83e69","9a30b29cbc5f64d836524d6b01b83e69","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured",NA
"592db82bf5c35b91f60aef706ee61cda","592db82bf5c35b91f60aef706ee61cda","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured planctomycete"
"aca2a3a72cafe830541110d94a02b941","aca2a3a72cafe830541110d94a02b941","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured",NA
"0eff70c72ef94b2944649c666ffbab56","0eff70c72ef94b2944649c666ffbab56","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured",NA
"f175483393c4d0643bfa891fa4ddeca0","f175483393c4d0643bfa891fa4ddeca0","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured",NA
"7599dc3bcf7ba3b5adbdf0719b74df52","7599dc3bcf7ba3b5adbdf0719b74df52","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"8dbae4466b4dd4127c011fac06b4a037","8dbae4466b4dd4127c011fac06b4a037","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"f308d29d9fc7f185175d24edbb858580","f308d29d9fc7f185175d24edbb858580","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"6493ec3008f1c33ad9346290374cf1ad","6493ec3008f1c33ad9346290374cf1ad","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"f477fe3d247558c34444013b14ee41c1","f477fe3d247558c34444013b14ee41c1","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured",NA
"ac4afd1a256f3f3e8011f805fcf0beea","ac4afd1a256f3f3e8011f805fcf0beea","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured",NA
"056ca01d760976514680bbd237772f78","056ca01d760976514680bbd237772f78","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured",NA
"ce65ad493459c2bc9656689f5384df71","ce65ad493459c2bc9656689f5384df71","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"eaef9cd3ff39d8714a3f7d7c55dfef00","eaef9cd3ff39d8714a3f7d7c55dfef00","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"9d294c3345495d03ee4981e59bf104d7","9d294c3345495d03ee4981e59bf104d7","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"5fad8275edbb2f89155cee4648d435a1","5fad8275edbb2f89155cee4648d435a1","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"f4e383a4a87689f736b699ad6caee848","f4e383a4a87689f736b699ad6caee848","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured",NA
"97498f5791c8a61d208fb89bcc4f5130","97498f5791c8a61d208fb89bcc4f5130","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"de6e154cfc6071082494072f7ce80d39","de6e154cfc6071082494072f7ce80d39","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured",NA
"30708cb41b99effa11a02b2dbeda0221","30708cb41b99effa11a02b2dbeda0221","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"48a21562f7d9e5167da4c4f2ba06d885","48a21562f7d9e5167da4c4f2ba06d885","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"ff53422cd0b7c56c27d7a8aec8b83024","ff53422cd0b7c56c27d7a8aec8b83024","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"f4950d321caa851e205920b39a145d8c","f4950d321caa851e205920b39a145d8c","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"f32b7290406074fe87f5de7fc72622bd","f32b7290406074fe87f5de7fc72622bd","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"a291f73a03aa3629fc2df9773f6ce6d0","a291f73a03aa3629fc2df9773f6ce6d0","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"3d7c1c08d9f38888862033d3a0bac714","3d7c1c08d9f38888862033d3a0bac714","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"39a5b2bc4525897bd6d026fbef8fd988","39a5b2bc4525897bd6d026fbef8fd988","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"e61b76b483014aa6486dd9e84578806d","e61b76b483014aa6486dd9e84578806d","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured",NA
"2ffa5530f727346948f14085299a9ef0","2ffa5530f727346948f14085299a9ef0","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"a8fde810da90187b80af6e76894fe167","a8fde810da90187b80af6e76894fe167","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"f6ac17e1ed824b29a49b867a0724cff3","f6ac17e1ed824b29a49b867a0724cff3","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"ab0aaa67b296303be28432449624f994","ab0aaa67b296303be28432449624f994","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"9cf03d3e24341c2bd59bd0865111c958","9cf03d3e24341c2bd59bd0865111c958","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"35aeb507b6e6ff6537976b5abc3c8b79","35aeb507b6e6ff6537976b5abc3c8b79","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__metagenome"
"9a57e46501096c530f49bb973c1b0372","9a57e46501096c530f49bb973c1b0372","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__metagenome"
"eb3d22c8fb49a35c6b590066dd983834","eb3d22c8fb49a35c6b590066dd983834","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__metagenome"
"84cbad7f8bee567c32b55da24f018b2d","84cbad7f8bee567c32b55da24f018b2d","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__metagenome"
"bfaa77b24b0d5557191e28147d8ff11f","bfaa77b24b0d5557191e28147d8ff11f","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured",NA
"6ea82558aed67c4b0db122a1c07d40a0","6ea82558aed67c4b0db122a1c07d40a0","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured",NA
"2e09a47ec6b102822e0543e5be3157fd","2e09a47ec6b102822e0543e5be3157fd","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured",NA
"3a196c90e1e500005dc9d9147d724a0e","3a196c90e1e500005dc9d9147d724a0e","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured",NA
"a287b7623cee3d4f2b249b92011b31fb","a287b7623cee3d4f2b249b92011b31fb","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured planctomycete"
"a84125b788a622eda4c328813277ed40","a84125b788a622eda4c328813277ed40","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured",NA
"7e2989b27f44deb7328dc98f340d959a","7e2989b27f44deb7328dc98f340d959a","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured",NA
"a94cfd91cf55828257b1fcd1f6ff7b9d","a94cfd91cf55828257b1fcd1f6ff7b9d","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured",NA
"44e82ccb922ad7bd696597abae817213","44e82ccb922ad7bd696597abae817213","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured",NA
"322391521414f9639e334c719389cc56","322391521414f9639e334c719389cc56","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"1a704c330c3e37fad41729c4fa5d6152","1a704c330c3e37fad41729c4fa5d6152","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"eae5804e2cafc120ad302918cbea5030","eae5804e2cafc120ad302918cbea5030","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__metagenome"
"76674d6d68d2faf4a18b5f620d18ed42","76674d6d68d2faf4a18b5f620d18ed42","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__metagenome"
"968604be0d5dbd5385cfce447b57ac66","968604be0d5dbd5385cfce447b57ac66","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__metagenome"
"ed5793d1076be74ad65f5dd176e9b1e3","ed5793d1076be74ad65f5dd176e9b1e3","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"2e24523c33760dfd234d48606e1a3440","2e24523c33760dfd234d48606e1a3440","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"2c5293dd83da5251d868d6fb97cb026e","2c5293dd83da5251d868d6fb97cb026e","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"4a6d06a37702de976baf6562bbd711c5","4a6d06a37702de976baf6562bbd711c5","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured planctomycete"
"31653b57753e20929e2a922fd7511f02","31653b57753e20929e2a922fd7511f02","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured planctomycete"
"46d255b88a6415e8a0f011ee4d091cf5","46d255b88a6415e8a0f011ee4d091cf5","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"5085b4156ee735dfb7299b6cbaeea7e8","5085b4156ee735dfb7299b6cbaeea7e8","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured",NA
"60551abacd4b09ebb6ab587f3028e83d","60551abacd4b09ebb6ab587f3028e83d","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured",NA
"f20b2a919f6540834e708643a24b47fc","f20b2a919f6540834e708643a24b47fc","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"8f545834979df7d1602287f95e3f37dd","8f545834979df7d1602287f95e3f37dd","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"af9e6ad0daa440951a5da778f31de885","af9e6ad0daa440951a5da778f31de885","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"92494ae3c71163425229852ac1da574b","92494ae3c71163425229852ac1da574b","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"d418272e7622055d912b51c203b911d3","d418272e7622055d912b51c203b911d3","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"7bcd730fcde6b4ad131a7bf7dfe354f8","7bcd730fcde6b4ad131a7bf7dfe354f8","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"8c8dc428470248813582ef84aea00626","8c8dc428470248813582ef84aea00626","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"046fa10566bb4a99d354dc88e4620ac8","046fa10566bb4a99d354dc88e4620ac8","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"51792be09547d564a26af6e7f4aae66f","51792be09547d564a26af6e7f4aae66f","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"c4582d82b29706c6468229f585a2a4d4","c4582d82b29706c6468229f585a2a4d4","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"9c496dc1c3c6e5a1ea1b98395e79ff9c","9c496dc1c3c6e5a1ea1b98395e79ff9c","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"c71676af921dd9c6b09880d0a6216668","c71676af921dd9c6b09880d0a6216668","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"f4f207d9829d5b741745120142a3fb1b","f4f207d9829d5b741745120142a3fb1b","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"41111c42245a4f882b4296cdea9ade6b","41111c42245a4f882b4296cdea9ade6b","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"0704fd94dc88b75201e38e314acc3834","0704fd94dc88b75201e38e314acc3834","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"15f67bd1dd9b12fe637f1b2647e947c7","15f67bd1dd9b12fe637f1b2647e947c7","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"43821972ae7cb7ffc2494f67ab7c7d75","43821972ae7cb7ffc2494f67ab7c7d75","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"24440477df8c3c4e41fd05e71d5ab407","24440477df8c3c4e41fd05e71d5ab407","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"5fbf22031970baa59bc837b45cc5470f","5fbf22031970baa59bc837b45cc5470f","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"8b664fb54637a63753e4602193f73777","8b664fb54637a63753e4602193f73777","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"ebc39f900d752371714978b4b61cb027","ebc39f900d752371714978b4b61cb027","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"e716113d7c392df16c1f7f4c1fe575d0","e716113d7c392df16c1f7f4c1fe575d0","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"6d530175955d19781dbda29437f9d015","6d530175955d19781dbda29437f9d015","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"042c6c548c803d7da1dfbb2c0d2540db","042c6c548c803d7da1dfbb2c0d2540db","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured soil bacterium"
"e518b8735f97e6107708a3de3c854495","e518b8735f97e6107708a3de3c854495","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured",NA
